,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda
1041,0.09540656860377984,0.18490570406972331,0.9356020958241392,1.0835684296344748,0.22606689734717417,0.7983744328305993,0.10174335485256625,0.0,0.15675712719486726,0.1676153682995719,3.3187689682413226,,,256.73615040172825,717.17105823077,4388.0595500854315,21904.812599489513,32.33672620249213,0.1,0.00697334409335518,,,1256.727236437193,0.0,0.0,4.423469387755102,62.77646683673469,99.20472168701257,4.151739494392662,0.9911021082252679,336.30960922915926,845.5467386325195,471.0,10.065817409766455,2.1816252287985436,0.0021231422505307855,0.007924503087556746,177270.67803830156,586778.6496383337,0.1,0.025876605197822134,22.065244343697945,16.804060714285715,43.870089896827736,196.30612244897958,101.68831834398378,33.46168062813361,42.518206463656746,12.182397959183673,32.725315189742496,0.0,0.0,0.10263156967279982,0.10776278736031525,470,0.5994897959183674,0.13552479815455595,26.11111111111111,28.819700959563978,1.7669172932330828,0.9934670986764714,784.0,30.0,0.0,10.0,0.007613965126280397,9.0,3468.0,139.0,784.0,430.0,8.116123808755304,,5.819429297031473,196.30612244897958,101.68831834398378,5.224891845160472,49.10647328748106,44.4875065875216,,9.15427165392865,15.64501715277553,0.22291553923058438,0.3766269350927333,21.873875198494382,38.46033918353614,9.077577045696067,2.5751134814209538,0.06239159746234715,0.08292441623760932,0.016929756051162752,0.01837447648442683,4388.0595500854315,4990.778603110155,0.0012755102040816326,0.004735860519499842,3.5817698282379394e-05
1042,0.16973660540190505,0.2345903039819832,0.9356020958241392,1.0835684296344748,0.22606689734717417,0.8178208336074444,,0.0,0.1002000989932703,0.18655654657284523,0.9997982272095377,,,256.73615040172825,717.17105823077,4388.0595500854315,21904.812599489513,59.80938712681293,0.5,0.011825891957560494,,,672.5852332115157,0.0,0.0,4.423469387755102,62.77646683673469,99.20472168701257,1.9186839131983833,1.0733690190626306,336.30960922915926,845.5467386325195,212.0,10.580188679245284,3.843895136713712,0.0047169811320754715,0.019107051135086463,1000658.0722567423,4747723.550482352,0.5,0.08672064297570868,2.0196055367439425,16.804060714285715,43.870089896827736,196.30612244897958,101.68831834398378,33.46168062813361,42.518206463656746,12.182397959183673,32.725315189742496,0.0,0.0,0.016716409835293593,0.027865252791336434,211,0.26913265306122447,0.06084198385236447,9.590909090909092,8.116174860874695,1.2865853658536586,0.5512422546782949,784.0,30.0,0.0,2.0,0.007613965126280397,1.0,3468.0,139.0,784.0,430.0,54.969080983453104,,0.6688309158823753,196.30612244897958,101.68831834398378,2.0196055367439425,49.10647328748106,44.4875065875216,,9.15427165392865,15.64501715277553,0.22291553923058438,0.3766269350927333,21.873875198494382,38.46033918353614,9.60756501182033,4.057307430162122,0.04630799069277545,0.07398802901472092,0.028735675901736854,0.04468225479571203,4388.0595500854315,4990.778603110155,0.0012755102040816326,0.009909347016379922,0.33116908411762475
1044,0.038847583171938045,0.144917248557197,3.118774294785281,1.4302812886508618,0.002468910021945867,0.3112072558911073,0.2339381912789376,0.0,0.008122832504610359,0.014534462747588005,1.5662478253027114,0.09865273826677035,0.14276745686043146,4849.426175164084,30787.41245647028,534949.9708843952,2025064.526235234,74.08900684470936,0.3333333333333333,0.06487148103445976,,,587.7366781270298,,,405.037037037037,273.0709020492655,1041.5602090305729,4.6638820361267435,1.4322112343816613,20.90801837876606,30.396067694453258,2249.0,15.832369942196532,4.210107070229592,0.00044464206313917296,0.0008718629980593349,648619065.9884797,5864980952.342819,0.3333333333333333,0.08386229073855576,0.3156660918347553,185.66510907124652,774.2783050511963,2715.2599237616414,7136.142808666206,310.6769866563241,1038.8268332679631,268.1089129185097,1042.161570067416,3.005977782073724,7.343494161568056,0.02114008396124905,0.022618989057848846,2248,83.25925925925925,0.2055596196049744,72.51612903225806,73.56940984210848,83.25925925925925,49.39136688235225,27.0,3.0,0.0,3.0,0.03418803418803419,2.0,10936.0,0.0,27.0,22.0,146.52894550949597,,0.24842698957740705,2712.253945979568,7136.668378944249,0.2939504103444512,269.68222913848945,692.8197564086826,,2.734308014308083,2.694120051117021,0.08591396191480391,0.1578086825992074,274.6006616921882,1040.8634768849497,14.836112964198355,4.434232112210487,0.031948679170587066,0.04742602179346194,0.003213626795550647,0.014502427358165922,534949.9708843951,2018596.5278358145,0.037037037037037035,0.025776633395289697,0.7564013726326068
1045,0.22443228643694046,0.18204723405048628,1.8351487344616713,0.7474228120850349,0.6482758620689655,0.9412615523736932,,0.0,0.06313493236397559,0.1345181687689377,0.30797532887291956,,,3216562.6513899732,108111674.49133801,453533862.99601424,4279104885.4501195,5.9021493458350145,0.5,0.6290812053314802,2.7547110223307767,12.046659086091402,475483.60064717097,0.9140459373104637,2.5192243105853493,1.5425531914893618,1031.350791912501,6109.174046258144,2.090943864083914,0.7218431441541716,11.134797699710203,14.507742647888753,8.0,3.125,0.6408699444616557,0.125,0.29812704508202975,23.333333333333332,5.656854249492381,0.5,0.0,7.769876594661495,564.5222240090698,3349.3452115975283,27411.93774042558,206057.06352086243,1290.4662940776116,8306.189366131093,387.93184049407694,2266.96043798314,0.22340425531914893,0.41876046786207405,0.05218019925067626,0.03372354771879651,7,0.07446808510638298,0.04827586206896552,1.75,0.9574271077563381,1.0,0.0,94.0,2.0,0.0,2.0,0.36902310684053996,1.0,145.0,9.0,94.0,81.0,34.16944666396397,,0.8859733099769349,27411.71433617026,206057.09325276484,7.769876594661495,2999.2873765562704,21197.12523456424,,2.443642006120311,1.8214554620424521,0.12649382465058456,0.28090999823683316,464.8699360585059,2710.595846119691,2.4,1.1212238211627763,0.24337065668081773,0.1481265199364758,0.359375,0.08010874305770696,453533862.99601454,4148654338.1397223,0.010638297872340425,0.050214005219617955,0.11402669002306509
1046,0.03652190494997907,0.04648072745587384,3.7272563836517847,1.5602690625258941,0.000321646831778707,0.5289561776631455,,0.0,0.04271739442239323,0.07040381506259737,0.9134838311406802,0.15054041794700795,0.22338164497699797,23036992346.414856,72798303992.9171,121134480488.22282,234111523206.0421,5.295555254232827,0.5,0.24240411945597373,65187.717943987445,144799.59367564734,574684.52553057,606.793917196672,1027.4599374253567,3109.0,328466.4,454744.5675082881,4.468240110972282,1.5449049380635769,9.970217520567804,24.382860034250797,855.0,15.071345029239765,4.553950334100321,0.0011695906432748538,0.009495767679926636,1075377116.861955,11822338058.672802,0.5,0.057064757779967015,0.3884928557981161,182465.95416000002,266910.4972327092,786937.0,1070068.0668602348,221598.5630363461,314709.48644687154,142656.6,217998.1645216308,0.6,0.5477225575051662,0.17250010382018338,0.25389444011178697,854,170.8,0.054937278867803155,25.87878787878788,28.823555444893483,170.8,88.92524950766233,5.0,1.0,0.0,2.0,0.1,1.0,15545.0,0.0,5.0,2.0,20.607270379020356,,0.2797946378880052,786936.4,1070068.1552860548,0.3884928557981161,220055.54406718738,301475.61678665876,1.1814008693394147,1.4711879843777103,2.5367500614602028,0.10013335397845868,0.22351432695421403,169541.676208856,253212.17085883938,14.080748976009362,4.752717492181327,0.026868002966519124,0.06590795485266927,0.0050722091711992235,0.022352071201289847,121134480488.22285,168245420225.65167,0.2,0.34379606609067426,0.7202053621119948
1047,0.12892784367063864,0.11871291622118484,1.9397014826512746,0.37671953667404656,0.07881773399014778,0.43853284403842296,0.2123733979941793,0.0,0.15998089285928244,0.08624080474692894,1.9371544175910274,0.3091553959034151,0.21361251534700598,163.5676402538653,680.3192421559166,4595.186730295568,17802.22551478846,5.204033628186115,0.09090909090909091,0.16637362952768747,24.46962667699261,96.1818402153371,231.29057270421356,19.504514020881764,76.9091851500978,12.6875,40.03125,118.20102491800428,3.5046149510103444,0.3353497347248012,5.335215042740103,21.791389999171148,39.0,6.230769230769231,1.8131324807394935,0.025641025641025637,0.05132044256498245,797.5999999999999,942.8624512647709,0.0909090909090909,0.09341475482290854,4.058350816502498,25.2968625,73.6529830538757,107.125,237.3509005670718,38.24384236453202,114.89611623243788,32.6875,101.04567861450913,6.40625,25.226453542528194,0.37224094923195755,0.21882676166485882,38,2.375,0.18719211822660098,3.8,2.3475755815545347,2.7142857142857144,1.3827826698682306,16.0,0.0,0.0,11.0,0.14166666666666666,10.0,203.0,0.0,16.0,10.0,4.210876145285597,,2.3290326945846256,100.71875,214.5208590285181,1.4794905997118757,25.30787938614296,64.94878368907413,,1.123301573608734,2.0881471790834043,0.07205227115613146,0.08894029884179543,34.943597560975604,108.64219774489759,5.324675324675325,2.1486933510585255,0.10666223672655258,0.10082363710155624,0.11583533653846154,0.09547854987052976,4595.186730295567,17582.591566904423,0.06249999999999999,0.06921472867435469,0.050024045789680005
1048,0.09509672032531315,0.07818955961047933,2.3840591890012774,0.7243387335896836,0.02168021680216802,0.34000444355343856,,0.0,0.010961395468318296,0.005437107715167855,0.9919270464052614,0.3070046686455963,0.30247532222963036,2039.221091553889,4788.60837012388,37883.571856221235,82336.95062632936,21.644930977438968,0.5,0.07473486305223674,11.186091195859952,31.63904375825484,183.31257800151818,4.456023791635721,12.603538560776837,46.125,41.75,60.977162001148315,3.3301590138996113,0.7027806495485357,37.9684106036916,38.864500669635966,104.0,8.461538461538462,2.6029224685240098,0.009615384615384614,0.01470287968258597,13021.456676656679,21846.59425298866,0.5,0.013598207330510521,0.13071394912490805,22.424325,35.088635032514446,876.875,1814.9531625204154,60.00237127371274,87.51231192333515,25.5,34.34696909065319,0.375,1.0606601717798212,0.04582722150692792,0.024509894453718418,103,12.875,0.2791327913279133,7.357142857142857,4.533756175065555,12.875,6.599512969043355,8.0,0.0,0.0,2.0,0.25,1.0,369.0,0.0,8.0,7.0,51.02277403269731,,0.1156030216360834,876.5,1813.9047069000858,0.13071394912490805,105.35189952725992,174.95974760651796,1.259462989545214,4.366750461347219,3.503014418091596,0.03133030621822639,0.036639968991802926,30.084641255605383,39.905304873027546,7.507246376811594,2.8893335228031556,0.07567321641580524,0.10295498775330744,0.053357637845552884,0.06160744086096473,37883.57185622128,81050.67269793479,0.125,0.07533640846508918,0.8843969783639166
1049,0.11712538767640335,0.14810945490191865,2.77851328667429,0.8265616015405456,0.025377229080932786,0.5680940299799443,,0.0,0.016753399113700523,0.024325222997438587,0.5353247216329435,0.3509771131371364,0.24394434575062082,469154.38989657944,8762157.888000341,106280596.4217915,646390569.2598578,10.728397465204049,0.5,0.5344524505264577,1.454861009246056,4.22738361987525,25643.671168560624,0.823184574769953,2.204269435582286,39.4054054054054,360.8931048833136,1933.796133945089,3.263940088010266,0.8294084765506509,104.57528367337967,150.62107603980007,97.0,9.969072164948454,4.179447751217215,0.010309278350515464,0.05350439526832076,151116.02580123694,430573.00440813584,0.5,0.08018736693868067,0.47651781554016764,116.14768775420725,590.4111844462395,41034.648565960895,230294.90716605244,583.4640333996684,3203.123381723994,83.70851507138562,409.277898820968,0.21675675674467473,0.47905609770660434,0.04989792029696785,0.03671071445815306,96,2.5945945945945947,0.06584362139917696,5.052631578947368,2.717713176970797,2.823529411764706,2.1528077260102307,37.0,1.0,0.0,2.0,0.24324324324324323,1.0,1458.0,0.0,37.0,34.0,54.683949754577874,,0.32273082689885385,41034.43180920415,230294.94660207728,0.47651781554016764,1837.8290791353786,10284.036018420344,,6.4370161307695835,5.167201000013971,0.03634396323185577,0.0865223606927128,142.83245374852527,733.3158123234875,9.025906735751295,4.3414610073979105,0.050404051871209804,0.0839165840004055,0.05165048972847536,0.0739781995689417,106280596.42179152,644186463.0764463,0.02702702702702703,0.05323924457063257,0.6772691731011462
1050,0.1622585829562135,0.13391404997256215,2.8956659163709317,0.6882030391142526,0.023672424824056303,0.44455493156427006,,0.0,0.008790190692814889,0.0070627591172928075,0.4764549714253225,0.4058309981209081,0.3006640531454497,12768345.759918831,278742720.7997014,3478069075.6782455,21155908969.609665,11.836604566330898,0.5,0.5623376385251942,4.113456376165812,10.98799798357555,1313.7775155183726,2.000276877590522,4.58900820752607,42.24324324324324,356.1205283821233,1884.8012575302412,3.3318682149325687,0.6767649115064714,237.87796440372114,271.6719299721915,135.0,10.088888888888889,3.4020772115332463,0.007407407407407408,0.02716350394533045,155385.60972319733,542740.7429628099,0.5,0.057616108096681655,0.2463063952344234,142.54637674798715,729.5396098267817,367116.38613144774,2095785.8972696767,1008.1458673200433,5596.584788353006,105.65810599399579,521.8270418635954,0.29891891888267286,0.5189454252379375,0.040252672863685404,0.02119051524255547,134,3.6216216216216215,0.08573256557901472,7.052631578947368,5.306952297699545,3.7222222222222223,2.536714535559852,37.0,0.0,0.0,2.0,0.3408408408408408,1.0,1563.0,0.0,37.0,34.0,70.93723324105773,,0.19762908717811284,367116.08721252886,2095785.9508155265,0.2463063952344234,10334.50299077661,58863.51529259099,,10.304517683297416,8.381371448476138,0.016497397299824537,0.02161396725973918,154.92716718452144,789.0925519024657,9.130111524163569,3.6223014127525865,0.05128456422899681,0.07834151335043424,0.036728159586588545,0.06794924250031083,3478069075.678246,21087815464.421608,0.027027027027027032,0.029480651538773175,0.8023709128218872
1053,0.23333592971434197,0.20361674409697525,2.6779202038086853,1.8401283182795325,0.0019292604501607716,,,0.0,0.12361521157375555,0.21562420316302483,0.7086892115305542,,,,,,,21.570003506634784,0.5,0.43348861284867535,,,,,,518.3333333333334,,,3.353754102575261,1.8192581865525839,,,,,,,,,,,,,,0.03285531276397643,0.022324191153147634,21.0,0.0,0.0,2.0,0.33333333333333337,,10885.0,5.0,21.0,16,80.50645903285506,,,,,,,,,,,0.007105098764234377,0.008187157159933506,212.24749319629072,814.3021364380611,,,,,,,,,,,,,,,,,,,,,,,,,,,
