,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda
45049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45060,0.025375529246939296,0.0654916840046431,2.2658237153539575,1.3176424657453505,0.00137875101378751,0.5223634779509744,,0.0,0.01639400167183582,0.04739076080222833,0.6215872133523166,0.08338235746150213,0.12603166679973327,2571.334406517794,21060.779085537517,574486.595944368,2041972.6649038075,22.033996534198742,0.5,0.4882649744543606,,,656.8822419177878,0.0,0.0,725.2941176470588,422.50308981439207,1280.0189449577526,2.8592005578646726,1.3203084183166516,6.001248433753723,15.861352494711184,1026.0,14.255360623781677,4.346582118599169,0.0009746588693957117,0.010989132933047511,97638031.24210323,619067733.4906319,0.5,0.038594522170025986,0.3752577979306576,239.35419569479524,905.5071562993484,877.3037489950657,2385.404359359691,336.5786157948003,1093.2107539591173,282.6193099335548,1080.141738000681,0.0,0.0,0.02821037084160186,0.05564560563240238,1025.0,60.294117647058826,0.08313057583130576,36.607142857142854,33.093961948674526,60.294117647058826,45.44607340832972,17.0,1.0,0.0,2.0,0.022058823529411763,1.0,12330.0,0.0,17.0,12.0,79.31882062367451,,0.2728636030970381,877.3037489950657,2385.404359359691,0.3752577979306576,262.7927507064294,732.8135687219831,1.0893447685838904,1.2467343466367558,1.9941135445032143,0.09195124487530362,0.13606119751556378,309.7924826004625,1084.634352405211,13.262798634812286,4.5585273368595365,0.036286640137306224,0.05734386193561417,0.007026310603462929,0.019667853923847168,574486.5959443682,2040111.504248941,0.058823529411764705,0.0994227726230728,0.727136396902962
45061,0.014803960953704016,0.012310801379588013,1.7683498181022357,0.34974066334560355,0.024,0.18711086464639842,,0.0,0.004890053827893882,0.003951466933245602,0.9814538950336537,0.05612595045632035,0.04443359714230418,0.5746849035050922,0.6268502974017512,13.320678526039387,12.282434433596341,85.65178170581025,0.5,0.11313708498984758,,,1.1673271997432422,0.0,0.0,41.666666666666664,4.508333345254262,3.622018092564806,2.7383450618914282,0.3463101686740722,-0.31919675960489863,0.9407572812385299,156.0,10.621794871794872,3.2215863628241945,0.00641025641025641,0.007236887403343258,117231.1951969599,233782.6248888969,0.5,0.009065471553673654,0.036280679516168375,1.4455350353479384,1.6044556661466978,13.166666666666666,7.284271141343248,6.376549999475479,3.929669604037416,6.674999992052714,4.97943498433831,0.0,0.0,0.011458651244461807,0.0089222495948221,155.0,12.916666666666666,0.31,9.117647058823529,5.893665592621205,12.916666666666666,5.384461369758747,12.0,0.0,0.0,2.0,0.0,1.0,500.0,0.0,12.0,5.0,153.32442967115472,,0.03501047566872283,13.166666666666666,7.284271141343248,0.036280679516168375,3.28256320237398,1.6663920793006717,1.01298945405127,-0.04300792169835796,0.791615882308194,0.0832419455138038,0.04975261251479751,6.414944441848331,4.085849496736899,9.659163987138264,3.4565838919450127,0.055770902675721615,0.07083575580587435,0.028685349684495192,0.06594787133709817,13.3206785260394,11.92691037458754,0.08333333333333333,0.034781530169809755,0.9649895243312772
45062,0.005298634369489182,0.019419983357365535,2.5320462822017196,1.5585592945717974,0.001,0.3694588350026068,,0.0,0.012454409126058451,0.01902482378279024,0.7292666572167683,0.021434623775676766,0.046010683080298966,1022463.052088648,6845637.540022258,720090241.8957095,1524504803.161597,27.794030541195784,0.5,0.4190314785311481,7442.331627273359,23296.39798623729,18444.302432823788,2034.363086314762,6200.337703340631,1000.0,22618.63828125,48139.69851166299,3.235074691743835,1.5589179388013223,-0.8760249984559682,1.0946492875679381,1444.0,14.157202216066482,3.3540570376615504,0.0006925207756232687,0.0022316937162052317,14406320.702416735,54272377.38364485,0.5,0.024484306827789043,0.15807736422548327,14238.882292031252,30000.946397088846,45185.0578125,95760.51368949216,17727.404953901125,37603.137049848076,19809.0453125,41583.67756854337,37.9579999923706,109.8230894383351,0.026238247674653124,0.03927270626040659,1443.0,144.3,0.1443,60.125,57.09664765914934,144.3,136.68052775237103,10.0,3.0,0.0,2.0,0.0,1.0,10000.0,0.0,10.0,3.0,95.50211072013572,,0.13649983076148342,45147.09981250763,95777.44163728507,0.15807736422548327,12002.089874114314,25299.101445382777,,0.078513537509909,0.5431795712045219,0.21901777700421943,0.2241390478734104,17699.509509187825,37551.70705392461,13.16245237270523,3.6291540032559944,0.04388315604539745,0.054013004591721654,0.0051312173337487305,0.01665786326740091,720090241.8957093,1524351083.8936484,0.1,0.0716884393967187,0.8635001692385166
45063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45064,0.048894873285352296,0.13816153701786943,2.790538560469119,1.6814098339576204,0.00042466451503312384,0.022314936211876604,,0.0,4.164362141328817e-05,2.8120163278384698e-05,0.798447218006804,0.17042993481342153,0.2284004137611289,3329.6280346395756,14059.289568675616,4116995.3775111353,13018915.902923029,2213.9688537153997,0.5,0.3647839807140385,1417.1809154479838,4450.203953769829,39.66320560750516,1282.1271482000525,4025.292796130491,2354.8,852.4,2664.63077283806,3.5886251378026515,1.6811125823399284,-0.6204577550597307,0.8689725045874637,6379.0,21.5616867847625,7.1338112626496,0.00015676438313215235,0.00021319398528024872,290055611318154.56,1.0617475677560688e+16,0.5,0.06329486942428571,0.0004982044622297069,624.5304819140626,1952.5583023129454,4356.33984375,13701.146843107554,1552.9404738853716,4868.559527994702,1469.6,4606.563558903993,325.3,1015.7182516163952,0.00036064067327183923,0.00031661357565442136,6378.0,637.8,0.27085102768812636,122.65384615384616,125.06608208014603,637.8,616.2069998520519,10.0,3.0,0.0,2.0,0.13333333333333333,1.0,23548.0,0.0,10.0,4.0,7736.725573636842,,0.0004979563781401218,4031.03984375,12685.446647070294,0.0004982044622297069,646.8827229027615,2027.1869179621087,,0.5013186063953835,0.6248559867419952,0.19902484987047248,0.21971261609107462,1485.6588295625443,4656.5672905276915,20.563455357842752,7.26990451601559,0.01898130112020666,0.03867906575374297,0.001254081285464737,0.007672117757175007,4116995.3775111334,13018837.417840786,0.1,0.10138532486919558,0.9995020436218599
