,nr_cat,nr_num,num_to_cat_ratio,cor_mean,cor_sd,cov_mean,cov_sd,iqr_mean,iqr_sd,kurtosis_mean,kurtosis_sd,max_mean,max_sd,mean_mean,mean_sd,median_mean,median_sd,min_mean,min_sd,missing_mean,missing_sd,best_node_mean,nr_bin,outliers,sd_mean,sd_sd,nr_feat,nr_inst,attr_to_inst_ratio,skewness_mean,skewness_sd,variance_mean,variance_sd,attr_conc_mean,attr_conc_sd,class_conc_mean,class_conc_sd,attr_ent_mean,attr_ent_sd,eq_num_attr,joint_ent_mean,joint_ent_sd,random_node_mean,naive_bayes_mean,worst_node_mean,linear_discr_mean,majority_class_size,minority_class_size
1053,0,21,0.0,0.5696882358698365,0.33165269821666166,481069229.25353795,8999540984.72537,610.377603045443,2386.26121787291,586.6194631599244,744.1056211820525,1567411.568246058,6609331.405471816,1902.7824507476319,7824.113342370489,121.91190603339956,429.7261122699666,0.23809523809523808,0.4259177099999599,0.0001093685062449417,0.00019564433164903994,0.8017272665947113,0,16,21963.753571576304,92358.27219724774,21,10885,0.0019292604501607716,15.83647072315216,10.965115481268462,9012456673.62002,40174044330.96854,,,,,,,,,,0.8017272665947113,0.8017299649217484,0.8017272665947113,0.8068709525094441,0.8065227377124483,0.1934772622875517
1056,0,38,0.0,0.34433338990806445,0.4440124517774154,161279825.50735164,5495393659.905461,18.589670872168714,78.19570756457573,826.526313743701,1147.2822293197714,867015.8165921913,4987793.485642135,360.55808076429133,2023.524767555867,3.081578966279171,8.325453979890282,0.21052631578947367,0.4677997061745046,0.0,0.0,0.992605775149196,4,34,12709.178695919287,73049.59210282053,38,9466,0.004014367208958377,17.77006764376634,16.87455488618223,5497766383.392832,33335988686.921574,,,,,,,,,,0.992605775149196,0.9583888636140625,0.992605775149196,0.9778164333948849,0.9928163955208114,0.007183604479188675
40994,0,18,0.0,0.055795686447644176,0.22928702420081332,0.0046582115650919695,0.0191424872217325,0.49845037754211163,0.0013996344087578117,-1.200005789597829,0.0006714029511417141,0.9985849062601725,0.0009286676278854444,0.5000220553742515,5.859921881822071e-05,0.4999426951011022,0.0005708397794040459,0.0013603894331026822,0.0011427244702576654,0.0,0.0,0.8851851851851853,0,0,0.2889411465989219,8.45701353442993e-05,18,540,0.03333333333333333,5.4692469701775635e-06,0.0006901684109272993,0.08348699452148543,4.887460869608762e-05,,,,,,,,,,0.8851851851851851,0.9444444444444444,0.8851851851851851,0.9407407407407407,0.9148148148148149,0.08518518518518518
1571,0,2,0.0,0.4709020191456013,0.5290979808543987,0.142805216610911,0.16071648374694408,0.9524528905749321,0.06509114056825638,-1.1693084239959717,0.06424927711486816,1.0,0.0,0.008498507551848888,0.003166142851114273,0.0029239999130368233,0.0029239999130368233,-1.0,0.0,0.0,0.0,0.6841437632135307,0,0,0.5505374073982239,0.012206494808197021,2,862,0.002320185614849188,0.022382346913218498,0.04442119039595127,0.30324046313762665,0.013440266251564026,,,,,,,,,,0.6981501057082451,0.7724630021141647,0.6841437632135307,0.7747357293868922,0.6438515081206496,0.3561484918793503
1572,0,24,0.0,0.050445305640498796,0.23230535294932952,0.01904609276711549,0.11894292676618935,0.6739320401102304,0.7370325375267641,3.8840552569211773,9.722880192426079,1.0,0.0,-0.25221278487394255,0.5177687991586992,-0.3690610850850741,0.7461912816786238,-1.0,0.0,0.0,0.0,0.7059999999999998,12,14,0.6289011538028717,0.21042702163418855,24,1000,0.024,1.0422920704586431,2.048726964692917,0.43979619319240254,0.26522797524018865,,,,,,,,,,0.7059999999999998,0.632,0.7059999999999998,0.7660000000000001,0.7,0.3
37,0,8,0.0,0.2536457985230841,0.31819005011570595,325.34470147097113,1655.3971271617588,31.272812402341515,38.43639376884384,2.7753625102341175,2.7502061733103216,179.18999981880188,258.4781949012089,44.98579113557935,38.94623473521581,38.35906250029802,36.11621406833366,2.6347500002011657,6.94145899191743,0.0,0.0,0.737246963562753,0,8,25.733743246644735,35.08324333357837,8,768,0.010416666666666666,0.529246143065393,1.2410905069906981,1893.0594208538532,4315.576025176055,,,,,,,,,,0.6614035087719298,0.7658569500674763,0.6715924426450742,0.7893387314439946,0.6510416666666666,0.3489583333333333
1574,0,13,0.0,0.14896529147298868,0.30151424979271035,0.07148732539481478,0.16315990168862043,0.967557055159257,0.7215551115856442,0.11514512105629994,1.8476471886701586,1.0,0.0,-0.18985777907073498,0.3648737328908654,-0.21870023356034204,0.7030419662939121,-1.0,0.0,0.0,0.0,0.6736263736263737,3,7,0.6239260549728687,0.26265666060928433,13,270,0.04814814814814815,0.42696310522464603,0.8391341515351001,0.45827224821998525,0.338754702232417,,,,,,,,,,0.5703296703296703,0.8373626373626374,0.5934065934065934,0.8521978021978022,0.5555555555555556,0.4444444444444444
1063,0,21,0.0,0.7285024820409135,0.36441963836847363,34431205.19682469,612841170.8142586,425.1571405673666,1611.6658625526088,130.1084335134143,87.51387293732463,111741.9135340736,456386.9238148368,977.89363041733,3935.70327000086,42.05356996080705,129.90618114106294,0.38095238095238093,0.4856209060564557,0.0,0.0,0.8007122507122506,0,21,5875.729713130565,24069.206546434983,21,522,0.040229885057471264,8.953093125706626,4.2520865568607285,613850941.278798,2731723578.540985,,,,,,,,,,0.7393162393162394,0.835042735042735,0.7696581196581197,0.8002849002849002,0.7950191570881227,0.2049808429118774
1575,0,22,0.0,0.02188752215542123,0.25445259418767396,0.0009222992964791739,0.016593035871442383,0.08718368292532185,0.13039660733396258,5.242824729193341,1.979356496683126,1.1186796724796295,0.19188030040531565,0.051801395959707654,0.09385786696163126,-0.0013339092150669205,0.08364597809827422,-0.6376283092593605,0.6485989888365604,0.0,0.0,0.9042466611018363,10,20,0.2372529242526401,0.0716702462210282,22,191681,0.00011477402559460771,1.439020954749801,1.12625369939011,0.06142557310787114,0.03489972701654554,,,,,,,,,,0.9042466611018363,0.9022433222036728,0.9042466611018363,0.9133660267111854,0.9039132725726597,0.09608672742734022
1065,0,39,0.0,0.44657797677318783,0.4945534358049348,1541733.1809823643,50697166.68536046,203.51614978064137,1056.4727476122396,18.932704391865393,25.07919827552879,16179.20220860304,92076.94893769718,395.49462419652787,2167.6772484038424,36.36269194393968,164.74855532003662,0.2943589747047577,0.49969116039118255,0.0,0.0,0.8948616600790513,0,36,1244.9923526388714,7012.390866054217,39,458,0.0851528384279476,3.101138409895775,2.1999245550502007,50723630.582266316,311495942.80626655,,,,,,,,,,0.8950592885375492,0.8687747035573121,0.9037549407114623,0.8733201581027668,0.9061135371179039,0.09388646288209607
44073,0,10,0.0,0.07146785875402932,0.47971696119004786,165.35039892052467,896.1739043914787,33.219977512955666,30.312378765892266,3.3747010592836886,4.2055334112098,217.63920147418975,194.29184216531132,31.111060737073423,57.7671597044691,29.41081665456295,56.08532583629906,-98.80700047793216,162.65094058712623,0.0,0.0,0.7197996383913787,0,8,31.70523432046175,26.77041778038126,10,13376,0.0007476076555023923,0.5801865808665753,1.1349534757742086,1721.877146229148,1973.892768501671,,,,,,,,,,0.5599549779365038,0.6535527599509502,0.6167720612586487,0.770633173115652,0.5,0.5
43,1,2,2.0,0.33835308200650605,0.47066106614749187,19.473344286105476,38.09458996337426,10.375,6.375,3.3408860564231873,5.936555385580317,48.666666666666664,29.48822740612863,20.445533593495686,22.638406126293656,19.333333333333332,23.156472577277878,10.0,14.142135623730951,0.0,0.0,0.7520833333333334,0,1,7.080836852391561,3.0848868599549033,3,306,0.00980392156862745,1.0696942458550136,1.3537758747472024,59.65477720896403,43.7022999536865,,,0.004734190466643488,0.0,3.526626058053382,0.0,23.20899522373674,4.324466751433457,0.0,0.765,0.7725,0.7783333333333334,0.7658333333333334,0.7352941176470589,0.2647058823529412
1068,0,21,0.0,0.6025691594377597,0.3388337901568804,74919013.41982804,1388962947.6773417,638.0409300922461,2507.3790138002637,116.04527923039028,104.92007023684953,216793.89217730932,909879.1701608395,1500.9949860154163,6119.926569692587,183.5619009527422,675.3013967013793,0.3333333333333333,0.4714045207910317,0.0,0.0,0.925974025974026,0,21,8678.609885239885,36272.628440925364,21,1109,0.018935978358881875,8.008505276271276,3.985950809918586,1391021784.8820794,6200247530.380442,,,,,,,,,,0.9277922077922078,0.8665584415584415,0.9277922077922078,0.9187012987012986,0.9305680793507665,0.06943192064923355
44075,0,5,0.0,0.11714400224071422,0.45259063534257904,0.12132184630413162,0.453545744834914,1.264014847204089,0.2750438589338025,0.42951648831367495,1.4148049811054615,3.4097285747528074,0.5225521529399905,0.023196539282798766,0.11993136147347426,-0.1398686021566391,0.23970206929552101,-2.6850188255310057,0.25881662375516995,0.0,0.0,0.730140912347743,0,4,0.9955027222633361,0.08108075126336904,5,3172,0.0015762925598991173,0.7215232422575355,0.6395068244981159,0.9975997686386109,0.1632604249151003,,,,,,,,,,0.6336318764429583,0.7262996576705676,0.6147400684658865,0.7446103017275696,0.5,0.5
1069,0,36,0.0,0.4049872571459055,0.43823675730877054,695217.6394024821,21708234.779819664,14.867777822021809,51.572577487313495,682.0482693627063,715.817320772713,44935.5754944351,247415.9822425627,80.89555064857834,409.5941039724994,5.795555561211788,14.291984243303043,0.22499999998965198,0.4767628108220821,0.0,0.0,0.9949910394265233,1,34,840.5524777803156,4584.263647515207,36,5589,0.00644122383252818,17.15083142949475,13.036650927650385,21722003.116105463,128066212.5669453,,,,,,,,,,0.9953494623655914,0.9717409114183309,0.9953494623655914,0.9860483870967742,0.9958847736625515,0.00411522633744856
1071,0,37,0.0,0.3577911991218547,0.4293778619039655,305134.03032429144,9338841.20676417,189.0021597334259,936.3271735983707,11.651332668355993,13.282195958425127,5807.04912734515,31507.958885310396,251.8878592578946,1292.822550915614,67.43621573053501,301.4447014321661,1.865675660001265,3.4558633903224436,0.0,0.0,0.9357142857142856,1,36,556.76561333964,3005.862904589139,37,403,0.09181141439205956,2.5192986630104683,1.5307856104683577,9345200.447850829,55833822.18257984,,,,,,,,,,0.9359523809523808,0.8461904761904762,0.9407142857142855,0.9054761904761905,0.9230769230769231,0.07692307692307693
44078,3,17,5.666666666666667,0.0879282289735578,0.2705778786968639,34812.30528495049,518430.315842859,403.69903527375527,1272.9104407180537,25.293092466890812,37.186469137349434,2945.374286325276,5958.078093194186,388.97903177384285,1160.1743124722639,343.931531085819,1167.4192659341018,2.954350002433057,7.246035577674208,0.0,0.0,0.557845006216328,0,14,332.17021826514974,740.2867363650345,20,7608,0.0026288117770767614,3.0659496054053306,2.945509980687404,658361.4677017408,2219487.1163579593,0.015251836476935869,0.010630209512818801,0.0010466855391739899,0.0012668880612581469,3.657288781842464,0.7700122977973654,94.1188552817042,4.646663918237749,0.768184376671488,0.557845006216328,0.5241877331123083,0.50236703964636,0.5594156651471198,0.5,0.5
1073,0,8,0.0,0.3655136001174833,0.38148457374075384,7626.071379483502,35879.00869905936,37.46875,45.62764333096221,38.33340092934668,38.38413804265748,985.125,1984.331023134749,57.848997086286545,78.15937554731435,22.5625,26.878706139805168,0.375,0.9921567416492215,0.0,0.0,0.7208791208791208,0,7,112.5375664383173,178.3633509472368,8,274,0.029197080291970802,4.43003698438406,3.4005900934856914,44478.18697619438,92305.50531489016,,,,,,,,,,0.6571428571428571,0.45989010989010987,0.512087912087912,0.7214285714285715,0.5109489051094891,0.48905109489051096
50,9,0,0.0,0.05199719890705442,0.34028250065039656,0.03192403643535063,0.20853783492696115,,,-1.2773688104417589,0.1273860666251387,2.0,0.0,1.1927626927693684,0.059151013692220054,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0.7821133666568332,0.018280007660681497,9,958,0.009394572025052192,-0.3530201249652439,0.10827823040613406,0.6120354665650262,0.02828012761117316,0.014676385455383714,0.015446357174430604,0.015851264089481877,0.02211078885851169,1.538036541386586,0.029431500045527192,49.45065367023513,2.4501646089253883,0.05214006028042781,,,,,0.6534446764091858,0.3465553235908142
44595,0,4,0.0,0.5081259623321206,0.47871603396134993,136870.87991124482,514963.6213885993,325.0625,534.1219539756347,10.224505934864283,6.599245200395299,3180.5,5380.64259638196,356.9949972629547,589.9710305330507,259.75,427.4835523151739,63.25,107.82248142201144,0.0,0.0,0.7487908961593173,0,3,374.53455007076263,626.6345774225034,4,748,0.0053475935828877,2.263111263513565,1.029026460186664,532947.0267801285,922690.7563652974,,,,,,,,,,0.7434566145092462,0.7300853485064012,0.7434566145092462,0.7568990042674253,0.7620320855614974,0.23796791443850268
1579,0,60,0.0,0.036161825343020156,0.13174544350416698,0.04276408813737602,0.15650023574297,1.425,0.5230121094837734,-1.2486231113473574,0.17190596444302628,4.0,0.0,2.5143674492835997,0.12455459944455971,2.55,0.5299371031861548,1.0,0.0,0.0,0.0,0.769365496377677,0,0,1.0873369375864665,0.04026583289249669,60,3175,0.01889763779527559,-0.011543538482510485,0.19728147579114824,1.1839229623476664,0.08303948124103964,,,,,,,,,,0.5929265185892842,0.8664278321789667,0.5078218294721758,0.8437305946978745,0.5190551181102362,0.48094488188976375
53,0,13,0.0,0.14896528187467403,0.3015142532889797,23.66084781436995,211.11678148672775,11.200000001833988,18.695618572567774,0.11514505858604725,1.8476469910727893,82.3999999853281,156.07950637392568,46.03604047115032,77.17823686439964,45.792307693224686,76.60072766761049,25.0,41.58402059963381,0.0,0.0,0.6736263736263737,3,7,8.439216888867891,14.39304589372485,13,270,0.04814814814814815,0.4269631407581843,0.8391341911464265,278.3801414381999,708.5183120868028,,,,,,,,,,0.5703296703296703,0.8373626373626374,0.5934065934065934,0.8521978021978022,0.5555555555555556,0.4444444444444444
44598,0,41,0.0,0.11567694207006796,0.2625087807257479,0.5296486343555585,4.450164442719216,1.4675585352247809,2.7986986401103446,44.71323563122168,126.35220770879891,16.562963433381988,26.030278819098847,2.6835216206736954,5.9329860842960915,2.2048853461335347,5.989422756417566,0.3683877936223658,1.4236008418422932,0.0,0.0,0.7306603773584907,3,41,1.5943960064522378,2.322689149318286,41,1055,0.03886255924170616,3.7986390425301177,4.734293237957921,7.9369835335784025,24.998262856075485,,,,,,,,,,0.6603410740203194,0.6964078374455733,0.6603410740203194,0.8499637155297532,0.6625592417061611,0.33744075829383885
1589,0,22,0.0,0.045251680716504795,0.4015349518706927,0.0011154372858795272,0.01488346024983099,0.16041729692121656,0.2225978837303558,20.09621026502414,30.69281793107126,0.9772488205939722,1.0379609929561133,0.17146380254152147,0.26271694177436544,0.14508231649101203,0.27465970386230437,-0.0920513188657527,0.2792861826535073,0.0,0.0,0.7842293906810036,0,18,0.15169629353013905,0.10765176806573834,22,1243,0.017699115044247787,2.084170094945214,3.502761671600046,0.0346006684320111,0.045908416694467546,,,,,,,,,,0.7761648745519713,0.8212493599590374,0.789068100358423,0.8051459293394776,0.7618664521319388,0.23813354786806115
56,16,0,0.0,0.03945650880115775,0.5076780876478049,0.009182488905686247,0.12257540374170965,,,-1.7521153539419174,0.6153301307387878,1.0,0.0,0.5240624714642763,0.1052975148416327,0.6875,0.46351240544347894,0.0,0.0,0.056321839080459776,0.05236512158407536,,0,0,0.4881037175655365,0.025866900793245353,16,435,0.0367816091954023,-0.11935397612978704,0.4919894996630086,0.2389143342152238,0.02305663501064162,0.20308477652745863,0.18563021976088448,0.3227412793166707,0.2174114762913853,1.200064007752694,0.08262723082391095,1.938778734170927,1.666024519860182,0.18414393753381614,,,,,0.6137931034482759,0.38620689655172413
44089,0,10,0.0,0.1693498907524912,0.37568184613801786,353965.05917756225,3501311.921859394,447.6721695084125,1332.288346856249,1374.9515512645244,2655.1701454748095,33359.55,74558.33403934466,621.5902909040451,1832.2415184389868,505.7765379846096,1498.1411894891687,2.1,6.3,0.0,0.0,0.7241850270750365,0,10,689.8826630711555,1760.322341318142,10,16714,0.0005983008256551394,20.17481103539467,26.748339051982498,3574672.9197761654,10538474.21267067,,,,,,,,,,0.5456492278600693,0.5394268400997049,0.7241850270750365,0.6401817895309858,0.5,0.5
4154,0,30,0.0,0.02965652096985497,0.18992174870495568,2506482.7003124463,75156088.52116027,2829.9024143479455,15220.959667561316,60.05877945621808,97.44584230395587,6108.703055389722,31006.2471490579,3154.274230619564,16969.31637688251,2814.0864416146533,15150.217178511146,-12.924042896429699,11.374312576805183,0.0,0.0,0.9984550561797754,0,29,1592.8394380629063,8524.260673100782,30,14240,0.002106741573033708,-0.2726867660569648,3.2478684215353093,75200151.47577421,404952528.58967143,,,,,,,,,,0.9983146067415729,0.9941011235955057,0.9983146067415729,0.999438202247191,0.9983848314606741,0.0016151685393258426
59,0,34,0.0,0.14465434485340772,0.30064996365503743,0.04141177794595343,0.09044181412282386,0.601891324554077,0.2639747805401681,0.3505061214159736,1.0624700611294229,0.9705882352941176,0.16895772489817729,0.24769699862500763,0.2441704240179184,0.3210052939350991,0.33290730314986877,-0.9411764705882353,0.23529411764705885,0.0,0.0,0.800326797385621,1,20,0.5104205003556084,0.10954714721147833,34,351,0.09686609686609686,-0.5672832049347241,0.6370919294503311,0.27252966472331214,0.08082160093949653,,,,,,,,,,0.7996732026143791,0.8803921568627452,0.7372549019607844,0.8692810457516341,0.6410256410256411,0.358974358974359
44091,0,11,0.0,0.10005527478798783,0.39751091358848056,39.41929175497222,278.927872041204,9.17426201294769,19.695883020912024,10.164963859048756,20.605497412354357,71.94492731852965,141.78700623380522,15.742964254861528,32.15882820002533,15.54298186302185,32.785954266841514,2.228737287562002,2.752811773271999,0.0,0.0,0.720472440944882,0,9,7.224818966690112,15.630979878700098,11,2554,0.004306969459671104,1.436146316203204,1.6281198168533582,296.5255317913212,836.6523425632867,,,,,,,,,,0.5583169291338582,0.7032172736220472,0.5176242618110236,0.7501660925196851,0.5,0.5
1597,0,29,0.0,0.033002418713000484,0.18861451893236805,73.6429549997483,2156.049063828341,3.424595905467868,12.88638600766612,143.97468332226933,237.39211746587884,906.7002743030416,4683.882445493884,3.0465382542919857,16.120765161103517,0.7568302266219438,4.015324683707684,-27.090506528985912,26.371134750271878,0.0,0.0,0.9990800729457359,0,29,9.56755438344232,45.461692877879756,29,284807,0.00010182334001622151,-0.05090747747955651,4.6253378585384315,2158.3035227751425,11414.861006620307,,,,,,,,,,0.9987359802051208,0.9773179162435726,0.9983918874645055,0.9992767001867531,0.9982725143693799,0.001727485630620034
44095,0,57,0.0,0.039905794463650966,0.1730353568084034,163.60312704473014,6631.522308689815,4.851807019297491,30.608573621328862,241.17001728425947,294.6216183408088,483.94207023319444,2437.26573407946,6.150770006938266,37.66213711231019,1.9994912274312555,12.585897765652472,0.05263157894736842,0.22329687826943606,0.0,0.0,0.7908695652173913,0,57,15.193997525724402,83.08984034095108,57,4601,0.01238861117148446,11.186639831777205,6.897289612630094,7134.779378550519,48434.12998616525,,,,,,,,,,0.6904347826086956,0.8226086956521739,0.6260869565217391,0.89,0.6059552271245382,0.39404477287546186
44610,0,37,0.0,0.28575420096147863,0.3507716266711071,3328892.314502613,106214197.60856646,360.8931048833136,1907.4847564535262,105.08715304249041,149.2872017917574,41034.648565960895,227161.49711808175,583.4639802800642,3159.5411233316013,83.70851507138562,403.70923251319465,0.21675675674467473,0.4725380239525323,0.0,0.0,0.8642123287671233,1,34,1837.8290358369013,10144.110371043595,37,1458,0.025377229080932786,6.450282420056897,5.107400020528824,106280594.74902311,635421602.9308304,,,,,,,,,,0.8669520547945206,0.8779109589041095,0.8669520547945206,0.9053272450532726,0.877914951989026,0.12208504801097393
44115,0,20,0.0,0.14604129892718426,0.5041807574620348,7872804229.396804,33089125264.065865,50898.0,212623.4765342247,3.3069289360195397,11.085283337284974,315073.95,449697.4559595012,68848.19518457651,122879.13236216364,3651.5,11001.759284314487,-1174.65,3908.3125421977197,0.0,0.0,0.843109593109593,0,14,116383.24421249032,176002.30924562181,20,5188,0.0038550501156515036,1.3046834491193295,1.6118025937568141,44521872162.26465,76237112785.76659,,,,,,,,,,0.7008523908523909,0.7089456489456489,0.5223581823581822,0.84504455004455,0.5,0.5
44117,0,7,0.0,0.15872506046905396,0.3612508938051747,215269.87505050114,1463997.420083024,294.7142857142857,546.5739302459364,39.53349114315851,47.72131080219368,12309.57142857143,28155.73409681609,288.972152028765,522.0310065151166,123.14285714285714,193.61628368017617,-479.0,1181.0784418125181,0.0,0.0,0.7126070487483531,0,6,528.904844726835,1104.1267430027613,7,10578,0.0006617508035545471,3.654091986162322,2.859990049127746,1498836.1703982353,3616732.6349216113,,,,,,,,,,0.5520897777395887,0.7148801340436501,0.5520897777395887,0.7309524832445436,0.5,0.5
