did,AutoCorrelation,CfsSubsetEval_DecisionStumpAUC,CfsSubsetEval_DecisionStumpErrRate,CfsSubsetEval_DecisionStumpKappa,CfsSubsetEval_NaiveBayesAUC,CfsSubsetEval_NaiveBayesErrRate,CfsSubsetEval_NaiveBayesKappa,CfsSubsetEval_kNN1NAUC,CfsSubsetEval_kNN1NErrRate,CfsSubsetEval_kNN1NKappa,ClassEntropy,DecisionStumpAUC,DecisionStumpErrRate,DecisionStumpKappa,Dimensionality,EquivalentNumberOfAtts,J48.00001.AUC,J48.00001.ErrRate,J48.00001.Kappa,J48.0001.AUC,J48.0001.ErrRate,J48.0001.Kappa,J48.001.AUC,J48.001.ErrRate,J48.001.Kappa,MajorityClassPercentage,MajorityClassSize,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,MinorityClassPercentage,MinorityClassSize,NaiveBayesAUC,NaiveBayesErrRate,NaiveBayesKappa,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,REPTreeDepth1AUC,REPTreeDepth1ErrRate,REPTreeDepth1Kappa,REPTreeDepth2AUC,REPTreeDepth2ErrRate,REPTreeDepth2Kappa,REPTreeDepth3AUC,REPTreeDepth3ErrRate,REPTreeDepth3Kappa,RandomTreeDepth1AUC,RandomTreeDepth1ErrRate,RandomTreeDepth1Kappa,RandomTreeDepth2AUC,RandomTreeDepth2ErrRate,RandomTreeDepth2Kappa,RandomTreeDepth3AUC,RandomTreeDepth3ErrRate,RandomTreeDepth3Kappa,StdvNominalAttDistinctValues,kNN1NAUC,kNN1NErrRate,kNN1NKappa
38,0.8865022540440202,0.9288636149692349,0.02518557794273595,0.7759719718017525,0.9288636149692349,0.02518557794273595,0.7759719718017525,0.9288636149692349,0.02518557794273595,0.7759719718017525,0.33235055553211046,0.9322127557089432,0.0344644750795334,0.7420165388043194,0.007953340402969246,64.92919423455584,0.9353675130291905,0.015641569459172854,0.8579268043553759,0.9353675130291905,0.015641569459172854,0.8579268043553759,0.9353675130291905,0.015641569459172854,0.8579268043553759,93.87592788971368,3541.0,1.520689912507409,238.1814623780636,110.46964865662825,0.06006915971583,5.0,13.882652755041702,35.604247607641,0.33755530471128503,51.41313506551009,46.43668969641138,0.005118661327160454,64.94601266549154,2.0869565217391304,3.5691918824691085,19.05387758896556,-0.0,4.073471498748956,0.9949997045790251,0.0,1.0,1.232674238507278,0.19545727511328811,6.1240721102863205,231.0,0.921866947220681,0.07423117709437964,0.5196307538926299,21.0,2.0,30.0,3772.0,3772.0,6064.0,7.0,23.0,70.0,100.0,5.358784022622834,23.333333333333332,76.66666666666667,0.0987401719719687,5.982197043232063,1.7588748012696314,0.0005017739084375,1.2589465934783108,0.669439962143292,0.25937485231702934,8.87130380657577,28.41132258295655,0.00129044182719,1.5381528946217138,22.3032143933016,0.4759318019149815,90.94248810329343,108.85692077754308,0.0033491752406775003,4.937524038925616,33.71833515687218,0.9591373043787617,0.014050901378579003,0.8712870012207119,0.9591373043787617,0.014050901378579003,0.8712870012207119,0.9591373043787617,0.014050901378579003,0.8712870012207119,0.785261166486192,0.036585365853658534,0.6522624425320754,0.785261166486192,0.036585365853658534,0.6522624425320754,0.785261166486192,0.036585365853658534,0.6522624425320754,0.668311541278118,0.7895585540318668,0.04109225874867444,0.6153785428776684
39,0.9791044776119403,0.8921644223248306,0.20535714285714285,0.7111100034890095,0.8921644223248306,0.20535714285714285,0.7111100034890095,0.8921644223248306,0.20535714285714285,0.7111100034890095,2.1887455831912255,0.7768870544955602,0.3541666666666667,0.4485269778219133,0.023809523809523808,,0.8859700114066897,0.19345238095238096,0.7295021055239039,0.8859700114066897,0.19345238095238096,0.7295021055239039,0.8859700114066897,0.19345238095238096,0.7295021055239039,42.55952380952381,143.0,,335.99999999999915,0.5014880952380952,,8.0,18.33030277982337,0.21575130297051617,,51.97603083018976,0.4995663265306122,,,8.0,3.6055010492684385,0.14372869668428687,,-1.0447542888959216,0.4954761904761904,,8.0,-0.16595568511332565,0.027277236279499045,0.5952380952380952,2.0,0.9628964390609402,0.16964285714285715,0.7647723504341739,0.0,8.0,8.0,336.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,87.5,12.5,,-0.9382139689565889,0.49973214285714285,,0.06286669592022871,0.08849527872597225,,0.2594151075222815,0.5000297619047619,,0.41422005619784913,0.14815683501342095,,29.079409081025663,0.5001785714285714,,5.559347967337419,0.20941051515928003,0.9035066899883568,0.24107142857142858,0.6609400889509025,0.9035066899883568,0.24107142857142858,0.6609400889509025,0.9035066899883568,0.24107142857142858,0.6609400889509025,0.8413870878596609,0.25297619047619047,0.6552348531488792,0.8413870878596609,0.25297619047619047,0.6552348531488792,0.8413870878596609,0.25297619047619047,0.6552348531488792,0.0,0.8841315653408244,0.18154761904761904,0.7488450745646819
40,0.9951690821256038,0.6522243893377914,0.3701923076923077,0.25769373377827204,0.6522243893377914,0.3701923076923077,0.25769373377827204,0.6522243893377914,0.3701923076923077,0.25769373377827204,0.9967295890208367,0.6475805702609827,0.33653846153846156,0.3131427493159732,0.2932692307692308,,0.7044673539518901,0.3317307692307692,0.3348164627363736,0.7044673539518901,0.3317307692307692,0.3348164627363736,0.7044673539518901,0.3317307692307692,0.3348164627363736,53.36538461538461,111.0,,20.736120722569748,0.7021548076923078,,2.0,3.401697437059141,0.2641209697484474,,2.2767766937181766,0.28132129006410256,,,2.0,0.9672196487827535,0.14223782700500703,,-1.2101041422784284,0.006507211538461538,,2.0,-0.7889086971703942,0.005031043332931773,46.63461538461539,97.0,0.794235502354059,0.3269230769230769,0.35574382800400844,1.0,2.0,61.0,208.0,0.0,0.0,60.0,1.0,1.639344262295082,0.0,0.0,98.36065573770492,1.639344262295082,,-0.5521213907707502,0.05241971153846155,,0.44935906077403515,0.04045307488207912,,0.8485342782176606,0.26176322115384615,,0.9400686379052963,0.14629528141828102,,3.6070237160388183,0.4335852163461538,,1.693278214028962,0.23721805609182484,0.7138014302962756,0.28846153846153844,0.4104865375531413,0.7138014302962756,0.28846153846153844,0.4104865375531413,0.7138014302962756,0.28846153846153844,0.4104865375531413,0.6960620414228662,0.30288461538461536,0.391869315017635,0.6960620414228662,0.30288461538461536,0.391869315017635,0.6960620414228662,0.30288461538461536,0.391869315017635,0.0,0.829989783598031,0.16826923076923078,0.6612693095105157
41,0.26291079812206575,0.7755305646199998,0.35514018691588783,0.500046109864437,0.7755305646199998,0.35514018691588783,0.500046109864437,0.7755305646199998,0.35514018691588783,0.500046109864437,2.176533992398201,0.6997853522877964,0.5654205607476636,0.2294369717890727,0.04672897196261682,,0.8045283208304917,0.35514018691588783,0.5126161222655078,0.8045283208304917,0.35514018691588783,0.5126161222655078,0.8045283208304917,0.35514018691588783,0.5126161222655078,35.51401869158878,76.0,,54.689698529942575,72.65093457943925,,6.0,6.551648309604962,1.4424078448704418,,9.908544271023354,11.26585160955348,,,6.0,1.6525943876045246,0.6895407776407761,,-0.4103189628915702,0.05700934579439251,,6.0,-1.1525593175802356,0.003036863739385434,4.205607476635514,9.0,0.7152132746712178,0.4953271028037383,0.3236328940306517,0.0,6.0,10.0,214.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,90.0,10.0,,2.3612922931938,0.33605140186915883,,-0.13813288573705773,0.2973289806181016,,3.0522324094919244,1.5183654205607477,,1.625430506008763,0.6521918455589798,,9.611530767110171,11.182406542056075,,2.7317392412104446,1.119878521498189,0.786259544093753,0.40186915887850466,0.4264343815252282,0.786259544093753,0.40186915887850466,0.4264343815252282,0.786259544093753,0.40186915887850466,0.4264343815252282,0.7638942231103166,0.35046728971962615,0.5282741594168822,0.7638942231103166,0.35046728971962615,0.5282741594168822,0.7638942231103166,0.35046728971962615,0.5282741594168822,0.0,0.7711605161932726,0.32710280373831774,0.5484007114648337
42,0.9457478005865103,0.9620422408823379,0.13323572474377746,0.8534752853145238,0.9620422408823379,0.13323572474377746,0.8534752853145238,0.9620422408823379,0.13323572474377746,0.8534752853145238,3.83550798457672,0.8099631489104341,0.7203513909224012,0.19424522533539545,0.0527086383601757,7.508591767241043,0.9739047068470593,0.12152269399707175,0.8663370421980624,0.9739047068470593,0.12152269399707175,0.8663370421980624,0.9739047068470593,0.12152269399707175,0.8663370421980624,13.469985358711567,92.0,2.6849389644492594,,,1.28692474762189,19.0,,,0.9655890619117928,,,0.5108158897798274,0.8902878340922058,3.2777777777777777,,,0.07262476248540556,,,0.0468182939867,2.0,,,1.171303074670571,8.0,0.9921587580230303,0.08931185944363104,0.9019654903843212,16.0,19.0,36.0,683.0,121.0,2337.0,0.0,36.0,44.44444444444444,17.71595900439239,9.504636408003904,0.0,100.0,0.4629328593168401,,,0.26369905545327,,,0.9158362664344971,,,0.45996721558355,,,1.408326420019514,,,0.71879499353135,,,0.9436075624852911,0.26500732064421667,0.7052208643815201,0.9436075624852911,0.26500732064421667,0.7052208643815201,0.9436075624852911,0.26500732064421667,0.7052208643815201,0.9035959879652148,0.18594436310395315,0.7960191985250715,0.9035959879652148,0.18594436310395315,0.7960191985250715,0.9035959879652148,0.18594436310395315,0.7960191985250715,2.884551077834282,0.9616161058225481,0.1171303074670571,0.871344781387376
43,0.7868852459016393,0.4958024691358025,0.2647058823529412,0.0,0.4958024691358025,0.2647058823529412,0.0,0.4958024691358025,0.2647058823529412,0.0,0.833764907210665,0.6604938271604939,0.26143790849673204,0.19478981645944363,0.013071895424836602,23.208460298379418,0.5385185185185185,0.2679738562091503,0.06880427521710084,0.5385185185185185,0.2679738562091503,0.06880427521710084,0.5385185185185185,0.2679738562091503,0.06880427521710084,73.52941176470588,225.0,3.526626058053382,11.730876914649649,52.45751633986931,0.03592504183782,12.0,2.9838229044308227,10.803452349303285,3.526626058053382,5.570741938126849,28.24183006535949,0.03592504183782,97.16623384807683,7.0,1.5651639804604582,8.996552927775925,3.526626058053382,-0.5893930383959516,4.026143790849673,0.03592504183782,2.0,0.1465050564900938,7.189653506248565,26.47058823529412,81.0,0.6978052126200275,0.24836601307189543,0.19701678060907382,1.0,2.0,4.0,306.0,0.0,0.0,2.0,2.0,25.0,0.0,0.0,50.0,50.0,3.526626058053382,-0.5893930383959516,4.026143790849673,0.03592504183782,0.1465050564900938,7.189653506248565,3.526626058053382,5.570741938126848,28.24183006535949,0.03592504183782,1.5651639804604582,8.996552927775925,3.526626058053382,11.730876914649649,52.45751633986931,0.03592504183782,2.9838229044308227,10.803452349303285,0.5160219478737997,0.28431372549019607,0.0172757475083057,0.5160219478737997,0.28431372549019607,0.0172757475083057,0.5160219478737997,0.28431372549019607,0.0172757475083057,0.5319341563786009,0.3562091503267974,0.07396301849075466,0.5319341563786009,0.3562091503267974,0.07396301849075466,0.5319341563786009,0.3562091503267974,0.07396301849075466,7.0710678118654755,0.563758573388203,0.3431372549019608,0.08602150537634402
44,0.9997826086956522,0.9397314627894664,0.08563355792219082,0.8208876445659258,0.9397314627894664,0.08563355792219082,0.8208876445659258,0.9397314627894664,0.08563355792219082,0.8208876445659258,0.9673602371807668,0.7941574124705914,0.20930232558139536,0.549772420190581,0.012605955227124538,,0.924541669007748,0.08411214953271028,0.82347465212921,0.924541669007748,0.08411214953271028,0.82347465212921,0.924541669007748,0.08411214953271028,0.82347465212921,60.59552271245382,2788.0,,1480.6420502862907,283.28928493805716,,2.0,31.062064279039635,606.3478507248471,,241.1700186517731,6.150770191072139,,,2.0,11.186639096029253,15.193997694546747,,5.257394367988116,0.005444468593783957,,2.0,1.5916742687064245,0.07627427063724908,39.404477287546186,1813.0,0.93523126498161,0.20234731580091284,0.605321391923295,1.0,2.0,58.0,4601.0,0.0,0.0,57.0,1.0,1.7241379310344827,0.0,0.0,98.27586206896551,1.7241379310344827,,50.655931063002996,0.06479352314714121,,5.8507230150661425,0.31695822185668954,,127.37652934849572,0.10285155400999912,,9.724847529978312,0.4440553289821315,,299.0723734257733,0.24413062377743908,,13.646188094980591,0.8437450862048406,0.9386679853220129,0.10345577048467725,0.7807805902062573,0.9386679853220129,0.10345577048467725,0.7807805902062573,0.9386679853220129,0.10345577048467725,0.7807805902062573,0.8911774993451567,0.10410780265159748,0.781973609246172,0.8911774993451567,0.10410780265159748,0.781973609246172,0.8911774993451567,0.10410780265159748,0.781973609246172,0.0,0.8937334657000572,0.10736796348619865,0.775167746729542
46,0.9993728441517717,0.9645392222677037,0.06363636363636363,0.8978122508210037,0.9645392222677037,0.06363636363636363,0.8978122508210037,0.9645392222677037,0.06363636363636363,0.8978122508210037,1.4801700696136337,0.7717484305673256,0.3761755485893417,0.4122311203046818,0.019122257053291535,26.313211437704414,0.9590500108986266,0.06551724137931035,0.8944375252739722,0.9590500108986266,0.06551724137931035,0.8944375252739722,0.9590500108986266,0.06551724137931035,0.8944375252739722,51.88087774294671,1655.0,2.0085632801967233,,,0.38964063813375,6.0,,,1.9780144516767606,,,0.056251973390548826,34.16346774083301,4.754098360655737,,,1.6679869019048021,,,0.00239174071595,3.0,,,24.043887147335425,767.0,0.9928619979725506,0.047021943573667714,0.9235168869438932,0.0,3.0,61.0,3190.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,100.0,1.986921112054029,,,0.008114095339065,,,1.9958149659372768,,,0.012445557396825,,,1.9985747676028534,,,0.06388006173431,,,0.9624981083963462,0.09435736677115987,0.8488820745392759,0.9624981083963462,0.09435736677115987,0.8488820745392759,0.9624981083963462,0.09435736677115987,0.8488820745392759,0.7723490181560075,0.31191222570532917,0.5030951953788269,0.7723490181560075,0.31191222570532917,0.5030951953788269,0.7723490181560075,0.31191222570532917,0.5030951953788269,0.537144850262882,0.8617257940278134,0.2689655172413793,0.5976262917909895
48,0.9266666666666666,0.6071952540014423,0.5298013245033113,0.2090617429450665,0.6071952540014423,0.5298013245033113,0.2090617429450665,0.6071952540014423,0.5298013245033113,0.2090617429450665,1.5845209168501238,0.5817722792925962,0.609271523178808,0.09398030391965041,0.039735099337748346,26.917699627186956,0.6847997616278962,0.46357615894039733,0.3051081454210768,0.6847997616278962,0.46357615894039733,0.3051081454210768,0.6847997616278962,0.46357615894039733,0.3051081454210768,34.437086092715234,52.0,0.7057464344153325,-0.34747425530200804,27.86754966887417,0.06201529252102,3.0,0.8701667338818008,12.893758436643546,0.660678484256592,-0.6676832110207652,16.538631346578367,0.058865391129104994,10.223547004173913,2.3333333333333335,0.45338663127535284,8.914483709247671,0.6156105340978517,-1.154209095385458,8.105960264900663,0.05571548973719,2.0,-0.008312804753781999,6.825778950284407,32.450331125827816,49.0,0.6940981301090764,0.44370860927152317,0.3364161091433818,2.0,3.0,6.0,151.0,0.0,0.0,3.0,3.0,33.33333333333333,0.0,0.0,50.0,50.0,0.6156105340978517,-1.154209095385458,8.105960264900663,0.05571548973719,-0.008312804753781999,6.825778950284407,0.660678484256592,-0.5013662823748297,13.642384105960266,0.058865391129104994,0.49830596469803967,7.02391374081506,0.7057464344153325,-0.34747425530200804,27.86754966887417,0.06201529252102,0.8701667338818008,12.893758436643546,0.6291665298201031,0.4966887417218543,0.25684100006562116,0.6291665298201031,0.4966887417218543,0.25684100006562116,0.6291665298201031,0.4966887417218543,0.25684100006562116,0.713528939571012,0.3973509933774834,0.40386893012238445,0.713528939571012,0.3973509933774834,0.40386893012238445,0.713528939571012,0.3973509933774834,0.40386893012238445,0.5773502691896258,0.697331488115699,0.423841059602649,0.36366629354052804
49,0.5364238410596026,0.7860781730346947,0.22772277227722773,0.5400910710750346,0.7860781730346947,0.22772277227722773,0.5400910710750346,0.7860781730346947,0.22772277227722773,0.5400910710750346,0.994264609261905,0.7355731225296442,0.2508250825082508,0.49373433583959886,0.0462046204620462,9.155639057718206,0.7713219148001756,0.2607260726072607,0.47716401284319493,0.7713219148001756,0.2607260726072607,0.47716401284319493,0.7713219148001756,0.2607260726072607,0.47716401284319493,54.45544554455446,165.0,1.7394366244756028,4.505423167753712,246.26402640264027,0.21274893274998,4.0,1.2697199306020042,51.830750987930045,1.114923775043357,1.1088975710455347,97.2691817839502,0.10859587222628,9.266723331069183,2.625,0.5952455447960694,17.24257213845226,0.6061112071230007,-0.5421671409908413,0.6744966442953019,0.00056588242943,2.0,-0.5374096526832216,0.9382019024458484,45.54455445544555,138.0,0.9036451471234079,0.16831683168316833,0.6596630327056491,3.0,2.0,14.0,303.0,7.0,7.0,6.0,8.0,21.428571428571427,2.31023102310231,0.16501650165016502,42.857142857142854,57.14285714285714,0.9009026954478971,-0.1820192331797944,0.9483271313708552,0.02407483626938,-0.2861999372850459,1.1053567421629378,1.0879369645476356,0.5881431283741065,92.9950495049505,0.11683379592541,0.9285846292937424,13.310121901677476,1.293991213768944,2.308215596942105,173.80115511551153,0.20459885561994,1.2057728059673534,30.136558583168082,0.796574440052701,0.25742574257425743,0.4664770418529054,0.796574440052701,0.25742574257425743,0.4664770418529054,0.796574440052701,0.25742574257425743,0.4664770418529054,0.7316644707949055,0.27722772277227725,0.4463586530931871,0.7316644707949055,0.27722772277227725,0.4463586530931871,0.7316644707949055,0.27722772277227725,0.4463586530931871,0.7440238091428449,0.7770311813790076,0.22112211221122113,0.5523582721439438
50,0.9989550679205852,0.7435139920705185,0.23903966597077245,0.41922178864715764,0.7435139920705185,0.23903966597077245,0.41922178864715764,0.7435139920705185,0.23903966597077245,0.41922178864715764,0.9309539862507961,0.6678422957003733,0.30062630480167013,0.33996784812064595,0.010438413361169102,49.45045096797422,0.8493254166827052,0.18580375782881003,0.5771950530105427,0.8493254166827052,0.18580375782881003,0.5771950530105427,0.8493254166827052,0.18580375782881003,0.5771950530105427,65.34446764091858,626.0,1.5647795093873218,,,0.08718670223057,3.0,,,1.5380365413865855,,,0.018825995881285557,80.69748634203775,2.9,,,1.4706284549040332,,,0.00700514266598,2.0,,,34.65553235908142,332.0,0.7461459255552562,0.2870563674321503,0.314300141070155,1.0,2.0,10.0,958.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,100.0,1.5281455950064875,,,0.00700514266598,,,1.5281455950064875,,,0.01355667250927,,,1.5647795093873218,,,0.01355667250927,,,0.8254263058624274,0.2035490605427975,0.5296140926922863,0.8254263058624274,0.2035490605427975,0.5296140926922863,0.8254263058624274,0.2035490605427975,0.5296140926922863,0.7703626005619924,0.22964509394572025,0.49792748582590873,0.7703626005619924,0.22964509394572025,0.49792748582590873,0.7703626005619924,0.22964509394572025,0.49792748582590873,0.31622776601683794,0.9962734323876977,0.028183716075156576,0.9367427892257802
51,0.9965870307167235,0.7990515857085508,0.2108843537414966,0.5426535527900441,0.7990515857085508,0.2108843537414966,0.5426535527900441,0.7990515857085508,0.2108843537414966,0.5426535527900441,0.9431340036829803,0.7888147330389402,0.18027210884353742,0.5965929684668358,0.047619047619047616,7.574447965692607,0.7458851866720194,0.20748299319727892,0.5491024287222809,0.7458851866720194,0.20748299319727892,0.5491024287222809,0.7458851866720194,0.20748299319727892,0.5491024287222809,63.94557823129252,188.0,1.682983483400095,4.578469749376954,250.84870848708488,0.27536597179476,4.0,1.5488244196598229,67.65771142295964,0.8866967039171015,1.2954349162078496,95.16243401688388,0.12451521324785286,6.121191706527409,2.625,0.669860013613296,19.59908149082564,0.39131186072007806,-0.5898189766313711,0.0,0.00044852774511,2.0,-0.28426123869354736,0.0,36.054421768707485,106.0,0.8935668406262544,0.17006802721088435,0.6311722199919712,3.0,2.0,14.0,294.0,293.0,782.0,6.0,8.0,21.428571428571427,99.65986394557824,18.999028182701654,42.857142857142854,57.14285714285714,0.4537163391869448,-0.5461781678964901,0.43954081632653036,0.0096961344237,-0.1855902971388546,0.6814859367192329,0.8492607824494319,0.8103181202244136,90.2050741798426,0.05912517400928,0.7382701998622864,12.719190144561038,1.1162785746949928,3.379606398303907,167.05944674634463,0.2539335029004,1.4911052312409512,34.60673984367477,0.7906212364512244,0.22789115646258504,0.4943266416799301,0.7906212364512244,0.22789115646258504,0.4943266416799301,0.7906212364512244,0.22789115646258504,0.4943266416799301,0.7558535557940559,0.24489795918367346,0.46669354026000187,0.7558535557940559,0.24489795918367346,0.46669354026000187,0.7558535557940559,0.24489795918367346,0.46669354026000187,0.7440238091428449,0.7768968285828984,0.21428571428571427,0.5437256737448884
52,0.8888888888888888,0.6,0.4,0.19999999999999996,0.6,0.4,0.19999999999999996,0.6,0.4,0.19999999999999996,1.0,0.5,0.5,0.0,3.3,5.373964005183736,0.4,0.6,-0.19999999999999996,0.4,0.6,-0.19999999999999996,0.4,0.6,-0.19999999999999996,50.0,5.0,2.9219280948873623,,,1.0,8.0,,,0.8658533149065395,,,0.18608237774488218,3.6530645480767623,2.3939393939393936,,,-0.0,,,0.0,1.0,,,50.0,5.0,0.72,0.3,0.3999999999999999,18.0,2.0,33.0,10.0,7.0,51.0,0.0,33.0,54.54545454545454,70.0,15.454545454545453,0.0,100.0,0.4689955935892812,,,0.00871288863992,,,0.8016094970590275,,,0.1080315461456,,,1.3609640474436813,,,0.24588007409049,,,0.4,0.6,-0.19999999999999996,0.4,0.6,-0.19999999999999996,0.4,0.6,-0.19999999999999996,0.76,0.2,0.6000000000000001,0.76,0.2,0.6000000000000001,0.76,0.2,0.6000000000000001,1.3905797788016772,0.5,0.5,0.0
53,0.4944237918215613,0.799,0.18518518518518517,0.6249999999999999,0.799,0.18518518518518517,0.6249999999999999,0.799,0.18518518518518517,0.6249999999999999,0.9910760598382222,0.7233333333333334,0.26666666666666666,0.4635761589403973,0.05185185185185185,,0.7724444444444445,0.2,0.5956738768718803,0.7724444444444445,0.2,0.5956738768718803,0.7724444444444445,0.2,0.5956738768718803,55.55555555555556,150.0,,4.895598990181743,249.65925925925927,,2.0,1.9919705589929595,51.68623711643128,,0.11514511097134024,46.03603988603989,,,2.0,0.4269630907277245,8.43921680434283,,-2.0053576884311703,0.14814814814814817,,2.0,-0.8787672368342907,0.35590647697073086,44.44444444444444,120.0,0.8960555555555556,0.17777777777777778,0.6399999999999999,1.0,2.0,14.0,270.0,0.0,0.0,13.0,1.0,7.142857142857142,0.0,0.0,92.85714285714286,7.142857142857142,,-1.4524790946586017,0.674074074074074,,-0.34567595510799143,0.5426707144897566,,-0.29654784780381416,1.585185185185185,,0.543150961984062,0.9978912089661119,,1.3412066326671601,92.88888888888889,,1.1968056605971222,13.48533740834953,0.7923055555555556,0.2518518518518518,0.49084858569051576,0.7923055555555556,0.2518518518518518,0.49084858569051576,0.7923055555555556,0.2518518518518518,0.49084858569051576,0.7041666666666667,0.2962962962962963,0.4049586776859504,0.7041666666666667,0.2962962962962963,0.4049586776859504,0.7041666666666667,0.2962962962962963,0.4049586776859504,0.0,0.7291666666666666,0.27037037037037037,0.4556752278376139
54,0.2579881656804734,0.8287300415025641,0.3191489361702128,0.5743705558785386,0.8287300415025641,0.3191489361702128,0.5743705558785386,0.8287300415025641,0.3191489361702128,0.5743705558785386,1.9990667655343635,0.6492864709981353,0.5957446808510638,0.2121027335369673,0.022458628841607566,,0.8316733859441372,0.3108747044917258,0.5850953729793031,0.8316733859441372,0.3108747044917258,0.5850953729793031,0.8316733859441372,0.3108747044917258,0.5850953729793031,25.768321513002363,218.0,,58.37545547363169,439.9113475177304,,4.0,6.778393619108969,176.69261361302284,,5.153140516514768,117.6349487785658,,,4.0,1.0415777283622756,22.770839172096306,,-0.9784712963069797,6.377068557919621,,4.0,-0.22634128032982506,2.5921383276847254,23.52245862884161,199.0,0.7665561841837499,0.5449172576832151,0.27869634693062273,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842,,-0.7809324382806175,35.846040189125304,,0.2544045720298823,6.168386543971383,,-0.44165451580509285,87.88356973995272,,0.49824273394603363,8.06136271270135,,0.1641613631458576,178.1838061465721,,0.789303136311914,31.682749869316492,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.790527508168895,0.3132387706855792,0.5820719121901752,0.790527508168895,0.3132387706855792,0.5820719121901752,0.790527508168895,0.3132387706855792,0.5820719121901752,0.0,0.7865899875047911,0.3191489361702128,0.5741729817398842
55,0.6558441558441559,0.717479674796748,0.18064516129032257,0.34222491664140636,0.717479674796748,0.18064516129032257,0.34222491664140636,0.717479674796748,0.18064516129032257,0.34222491664140636,0.7346451526501956,0.6902947154471545,0.2064516129032258,0.26843657817109157,0.12903225806451613,14.199909659591285,0.6855945121951219,0.1870967741935484,0.2682728308643983,0.6855945121951219,0.1870967741935484,0.2682728308643983,0.6855945121951219,0.1870967741935484,0.2682728308643983,79.35483870967742,123.0,0.9999699749209294,14.017482937781933,105.32539682539682,0.12751869220338,2.0,3.1785663703755844,89.65088973850219,0.7817984986338246,4.488057589193471,49.91941537555712,0.051735903274143846,14.111333699754798,2.0,1.2819111669653118,29.743965454393496,0.47913854005767287,-0.5349361843534837,1.4275167785234897,0.00028894370744,2.0,-0.12199551020139697,0.6515230826162133,20.64516129032258,32.0,0.823578055337005,0.16129032258064516,0.5346463312117209,14.0,2.0,20.0,155.0,75.0,167.0,6.0,14.0,70.0,48.38709677419355,5.387096774193548,30.0,70.0,0.588298015860292,-0.21343701863973186,3.2198288349186424,0.012204074123765,-0.013712114518191557,1.0719925454751957,0.7706290693639405,1.6570725071927794,51.52613636363637,0.03660746514281,0.8603006616007767,17.72056104729232,0.9649758627678339,11.18281403250696,90.75187900767371,0.085517800301595,2.963575943373836,61.043804017797854,0.49796747967479676,0.2064516129032258,0.0,0.49796747967479676,0.2064516129032258,0.0,0.49796747967479676,0.2064516129032258,0.0,0.7285315040650406,0.17419354838709677,0.4492696407422028,0.7285315040650406,0.17419354838709677,0.4492696407422028,0.7285315040650406,0.17419354838709677,0.4492696407422028,0.0,0.7271341463414634,0.1870967741935484,0.4223107569721114
